NO_OF_FRAMES	7200
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:55:03	228381.22308140
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	heel	toe	sacral
ASISL X	ASISL Y	ASISL Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	heel X	heel Y	heel Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
0.000	0.000	0.000	509.585	292.349	506.669	396.457	194.647	520.728	329.604	293.681	128.145	259.566	234.972	128.030	202.386	324.728	24.329	466.112	123.178	65.358	49.151	592.408	680.089
0.000	0.000	0.000	509.134	292.377	506.764	396.082	194.690	520.874	329.557	293.685	128.209	259.489	234.997	127.991	202.352	324.715	24.325	466.066	123.172	65.419	49.082	592.391	680.722
0.000	0.000	0.000	508.762	292.335	506.876	395.769	194.727	520.989	329.489	293.659	128.190	259.389	235.016	127.965	202.357	324.749	24.293	466.052	123.172	65.459	49.130	592.464	681.297
0.000	0.000	0.000	508.475	292.295	506.978	395.446	194.733	521.102	329.409	293.645	128.201	259.406	234.947	127.891	202.368	324.729	24.288	466.002	123.206	65.573	49.228	592.602	681.887
0.000	0.000	0.000	508.243	292.269	507.051	395.101	194.785	521.216	329.336	293.622	128.191	259.304	235.019	127.828	202.353	324.722	24.232	466.003	123.193	65.583	49.262	592.691	682.452
0.000	0.000	0.000	507.920	292.257	507.162	394.709	194.869	521.389	329.279	293.614	128.204	259.296	235.052	127.760	202.375	324.685	24.202	465.998	123.195	65.601	49.185	592.725	683.167
0.000	0.000	0.000	507.582	292.277	507.277	394.388	194.940	521.518	329.232	293.584	128.185	259.216	235.003	127.689	202.336	324.663	24.152	465.968	123.194	65.638	49.244	592.810	683.795
0.000	0.000	0.000	507.313	292.226	507.336	394.019	195.016	521.648	329.165	293.537	128.196	259.154	234.954	127.640	202.326	324.695	24.142	466.004	123.184	65.657	49.260	592.942	684.385
0.000	0.000	0.000	506.973	292.246	507.421	393.637	195.148	521.780	329.104	293.537	128.157	259.150	234.945	127.568	202.326	324.672	24.091	465.946	123.210	65.689	49.223	593.056	684.998
0.000	0.000	0.000	506.599	292.283	507.439	393.329	195.229	521.852	329.056	293.572	128.152	259.012	235.058	127.382	202.299	324.710	24.044	465.936	123.212	65.741	49.162	593.187	685.707
0.000	0.000	0.000	506.207	292.326	507.519	393.035	195.305	521.881	329.020	293.551	128.102	258.870	235.162	127.282	202.302	324.723	24.045	465.933	123.204	65.746	49.070	593.271	686.368
0.000	0.000	0.000	505.982	292.298	507.585	392.748	195.390	521.966	328.949	293.578	128.087	258.893	235.182	127.356	202.266	324.706	23.996	465.890	123.191	65.741	49.052	593.454	686.994
0.000	0.000	0.000	505.646	292.362	507.646	392.427	195.490	522.009	328.903	293.566	128.113	258.887	235.162	127.258	202.282	324.695	23.990	465.915	123.186	65.761	49.126	593.633	687.621
0.000	0.000	0.000	505.355	292.404	507.737	392.219	195.567	522.079	328.902	293.604	128.104	258.802	235.204	127.253	202.294	324.696	23.950	465.903	123.190	65.795	49.093	593.737	688.319
0.000	0.000	0.000	505.071	292.447	507.763	391.962	195.673	522.114	328.855	293.623	128.061	258.737	235.214	127.170	202.349	324.702	23.908	465.888	123.156	65.793	48.950	593.832	689.055
0.000	0.000	0.000	504.812	292.555	507.786	391.691	195.805	522.193	328.828	293.596	128.036	258.778	235.096	127.146	202.324	324.691	23.885	465.883	123.153	65.831	48.979	594.050	689.722
0.000	0.000	0.000	504.545	292.672	507.842	391.403	195.998	522.301	328.787	293.648	127.995	258.620	235.277	127.086	202.311	324.699	23.854	465.867	123.170	65.834	48.927	594.256	690.395
0.000	0.000	0.000	504.214	292.812	507.891	391.147	196.210	522.349	328.767	293.689	127.952	258.606	235.346	127.019	202.323	324.741	23.832	465.859	123.238	65.925	48.876	594.332	691.219
0.000	0.000	0.000	503.927	292.971	507.934	390.864	196.372	522.426	328.730	293.729	127.949	258.548	235.356	126.972	202.279	324.717	23.778	465.851	123.235	65.926	48.731	594.400	692.023
0.000	0.000	0.000	503.626	293.107	508.037	390.641	196.542	522.496	328.679	293.763	127.904	258.533	235.401	126.903	202.283	324.712	23.723	465.832	123.250	65.994	48.719	594.521	692.836
0.000	0.000	0.000	503.342	293.310	508.113	390.376	196.770	522.588	328.611	293.818	127.850	258.519	235.354	126.934	202.293	324.712	23.692	465.847	123.277	66.006	48.714	594.555	693.632
0.000	0.000	0.000	503.055	293.513	508.233	390.084	196.981	522.603	328.588	293.864	127.803	258.479	235.346	126.858	202.282	324.677	23.647	465.813	123.316	66.054	48.718	594.640	694.593
0.000	0.000	0.000	502.833	293.705	508.358	389.938	197.175	522.626	328.555	293.903	127.747	258.473	235.284	126.744	202.269	324.670	23.591	465.786	123.309	66.082	48.776	594.764	695.380
0.000	0.000	0.000	502.593	293.977	508.451	389.778	197.403	522.581	328.496	293.955	127.713	258.446	235.383	126.813	202.245	324.637	23.543	465.812	123.329	66.113	48.687	594.708	696.525
0.000	0.000	0.000	502.345	294.292	508.561	389.604	197.644	522.594	328.461	294.009	127.654	258.250	235.519	126.684	202.261	324.657	23.507	465.775	123.375	66.163	48.752	594.754	697.492
0.000	0.000	0.000	502.203	294.516	508.727	389.497	197.905	522.635	328.382	294.074	127.601	258.279	235.549	126.610	202.215	324.651	23.509	465.727	123.377	66.173	48.758	594.828	698.422
0.000	0.000	0.000	502.081	294.887	508.818	389.397	198.199	522.710	328.350	294.146	127.599	258.282	235.547	126.580	202.201	324.654	23.479	465.747	123.413	66.192	48.732	594.657	699.590
0.000	0.000	0.000	501.870	295.300	508.886	389.352	198.462	522.743	328.324	294.215	127.542	258.195	235.582	126.593	202.223	324.668	23.454	465.741	123.451	66.300	48.861	594.668	700.719
0.000	0.000	0.000	501.692	295.672	508.981	389.302	198.761	522.809	328.331	294.304	127.569	258.277	235.603	126.511	202.192	324.664	23.422	465.775	123.477	66.293	48.797	594.515	701.834
0.000	0.000	0.000	501.497	296.125	509.105	389.276	199.080	522.915	328.320	294.346	127.536	258.247	235.684	126.474	202.188	324.663	23.406	465.764	123.512	66.347	48.976	594.411	702.980
0.000	0.000	0.000	501.241	296.578	509.196	389.243	199.362	523.024	328.321	294.453	127.522	258.421	235.606	126.532	202.218	324.647	23.451	465.760	123.546	66.350	49.066	594.290	704.254
0.000	0.000	0.000	501.065	296.952	509.302	389.222	199.657	523.148	328.323	294.500	127.500	258.348	235.754	126.531	202.197	324.634	23.421	465.777	123.583	66.403	49.242	594.291	705.311
0.000	0.000	0.000	500.934	297.302	509.429	389.144	199.950	523.304	328.328	294.572	127.493	258.326	235.930	126.627	202.201	324.676	23.428	465.764	123.614	66.432	49.285	593.972	706.630
0.000	0.000	0.000	503.048	296.683	510.429	389.123	200.224	523.489	328.341	294.665	127.492	258.280	236.068	126.660	202.198	324.699	23.437	465.770	123.622	66.444	49.553	593.978	707.795
0.000	0.000	0.000	502.927	297.046	510.476	389.062	200.480	523.654	328.342	294.718	127.489	258.356	236.072	126.597	202.178	324.669	23.447	465.760	123.639	66.480	49.559	593.721	708.987
0.000	0.000	0.000	502.832	297.415	510.574	389.023	200.781	523.780	328.371	294.764	127.463	258.363	236.160	126.672	202.201	324.677	23.467	465.763	123.678	66.512	49.771	593.574	710.148
0.000	0.000	0.000	502.524	297.824	510.494	389.003	201.031	523.970	328.359	294.832	127.456	258.536	236.051	126.693	202.180	324.647	23.477	465.724	123.661	66.515	49.875	593.358	711.401
0.000	0.000	0.000	502.195	298.196	510.427	388.960	201.288	524.104	328.364	294.837	127.440	258.463	236.162	126.723	202.212	324.637	23.510	465.756	123.635	66.546	50.126	593.248	712.578
0.000	0.000	0.000	501.982	298.532	510.372	389.009	201.502	524.225	328.429	294.901	127.423	258.402	236.227	126.625	202.178	324.604	23.442	465.769	123.638	66.564	50.254	593.044	713.856
0.000	0.000	0.000	501.755	298.793	510.331	388.959	201.704	524.303	328.372	294.910	127.411	258.406	236.198	126.610	202.180	324.626	23.473	465.754	123.677	66.573	50.519	593.027	714.905
0.000	0.000	0.000	501.484	299.042	510.310	388.955	201.934	524.389	328.384	294.975	127.423	258.441	236.248	126.706	202.174	324.613	23.476	465.780	123.664	66.594	50.623	592.807	716.194
0.000	0.000	0.000	501.182	299.286	510.280	388.918	202.107	524.480	328.387	294.941	127.418	258.447	236.280	126.676	202.160	324.640	23.494	465.785	123.665	66.597	50.886	592.741	717.308
0.000	0.000	0.000	500.879	299.454	510.258	388.898	202.256	524.582	328.418	294.941	127.404	258.473	236.246	126.688	202.201	324.645	23.537	465.808	123.653	66.541	50.926	592.596	718.431
0.000	0.000	0.000	500.575	299.622	510.167	388.874	202.391	524.698	328.408	294.938	127.390	258.550	236.219	126.744	202.211	324.657	23.538	465.840	123.635	66.552	51.113	592.521	719.596
0.000	0.000	0.000	500.253	299.718	510.142	388.838	202.476	524.808	328.435	294.937	127.367	258.490	236.235	126.737	202.221	324.641	23.553	465.828	123.643	66.538	51.268	592.416	720.680
0.000	0.000	0.000	500.013	299.773	510.102	388.795	202.503	524.911	328.411	294.928	127.377	258.567	236.187	126.702	202.206	324.585	23.534	465.856	123.601	66.522	51.429	592.418	721.718
0.000	0.000	0.000	499.773	299.793	510.059	388.754	202.551	525.015	328.403	294.926	127.367	258.452	236.196	126.592	202.201	324.586	23.541	465.861	123.592	66.490	51.602	592.391	722.832
0.000	0.000	0.000	499.569	299.763	510.048	388.662	202.582	525.101	328.366	294.905	127.366	258.499	236.140	126.677	202.232	324.577	23.551	465.850	123.571	66.487	51.659	592.319	723.994
0.000	0.000	0.000	499.433	299.729	510.038	388.565	202.638	525.168	328.365	294.869	127.379	258.526	236.064	126.641	202.205	324.588	23.547	465.891	123.545	66.482	51.831	592.380	724.901
0.000	0.000	0.000	499.320	299.688	510.032	388.371	202.703	525.305	328.372	294.860	127.405	258.473	236.120	126.546	202.219	324.589	23.545	465.884	123.557	66.469	51.797	592.263	726.012
0.000	0.000	0.000	499.169	299.592	510.019	388.273	202.712	525.388	328.311	294.841	127.350	258.495	236.166	126.510	202.225	324.584	23.548	465.906	123.550	66.462	51.926	592.323	727.078
0.000	0.000	0.000	499.017	299.536	509.999	388.125	202.721	525.439	328.178	294.850	127.308	258.424	236.139	126.431	202.214	324.589	23.525	465.892	123.581	66.505	51.929	592.351	728.068
0.000	0.000	0.000	498.904	299.417	509.977	387.951	202.783	525.499	328.162	294.862	127.348	258.295	236.162	126.283	202.181	324.566	23.486	465.898	123.544	66.502	51.974	592.387	729.082
0.000	0.000	0.000	498.764	299.350	509.996	387.831	202.816	525.572	328.094	294.864	127.334	258.353	236.058	126.240	202.175	324.539	23.447	465.899	123.573	66.543	52.025	592.444	730.136
0.000	0.000	0.000	498.589	299.276	509.998	387.665	202.818	525.610	328.022	294.873	127.352	258.345	235.987	126.262	202.195	324.538	23.392	465.893	123.576	66.617	51.989	592.452	731.268
0.000	0.000	0.000	498.436	299.217	510.020	387.463	202.890	525.678	327.951	294.857	127.333	258.311	236.005	126.233	202.156	324.524	23.371	465.859	123.589	66.638	51.982	592.523	732.176
0.000	0.000	0.000	498.274	299.195	510.071	387.321	202.936	525.702	327.847	294.876	127.315	258.199	236.030	126.099	202.112	324.492	23.332	465.842	123.599	66.718	51.898	592.489	733.180
0.000	0.000	0.000	498.086	299.193	510.105	387.161	203.003	525.736	327.799	294.888	127.297	258.191	235.958	126.107	202.136	324.499	23.295	465.815	123.635	66.798	51.928	592.495	734.377
0.000	0.000	0.000	497.918	299.218	510.213	387.042	203.067	525.728	327.732	294.880	127.301	258.123	235.950	126.048	202.098	324.522	23.281	465.768	123.666	66.851	51.886	592.549	735.246
0.000	0.000	0.000	497.734	299.259	510.292	386.915	203.192	525.779	327.627	294.879	127.350	258.012	236.002	126.057	202.076	324.522	23.182	465.728	123.716	66.941	51.777	592.446	736.309
0.000	0.000	0.000	497.533	299.388	510.375	386.733	203.343	525.822	327.527	294.896	127.351	257.981	235.921	125.944	202.083	324.538	23.189	465.712	123.739	67.022	51.946	592.466	737.373
0.000	0.000	0.000	497.367	299.501	510.444	386.666	203.423	525.878	327.451	294.917	127.359	257.842	235.975	125.955	202.054	324.507	23.180	465.701	123.780	67.094	51.880	592.401	738.455
0.000	0.000	0.000	497.194	299.689	510.596	386.569	203.562	525.939	327.394	294.923	127.400	257.814	235.890	125.915	202.048	324.486	23.140	465.688	123.818	67.170	51.915	592.405	739.314
0.000	0.000	0.000	497.012	299.851	510.664	386.481	203.685	526.091	327.332	294.935	127.419	257.817	235.909	125.955	202.063	324.481	23.139	465.646	123.868	67.211	51.908	592.228	740.442
0.000	0.000	0.000	496.815	300.046	510.698	386.400	203.854	526.195	327.292	294.942	127.449	257.731	235.808	126.023	202.034	324.477	23.148	465.680	123.884	67.288	51.960	592.152	741.495
0.000	0.000	0.000	496.626	300.222	510.823	386.373	203.963	526.307	327.217	294.968	127.459	257.669	235.898	126.006	202.034	324.487	23.124	465.634	123.923	67.326	51.962	592.090	742.446
0.000	0.000	0.000	496.454	300.452	510.909	386.235	204.117	526.390	327.137	294.999	127.445	257.712	235.871	125.939	202.036	324.513	23.133	465.610	123.946	67.357	51.919	591.855	743.456
0.000	0.000	0.000	496.238	300.633	511.035	386.179	204.226	526.528	327.154	294.977	127.461	257.625	235.947	126.015	202.012	324.490	23.139	465.610	123.968	67.401	51.975	591.774	744.475
0.000	0.000	0.000	496.053	300.841	511.115	385.957	204.411	526.698	327.130	295.040	127.467	257.628	235.911	125.951	202.016	324.493	23.123	465.621	123.972	67.384	51.959	591.601	745.523
0.000	0.000	0.000	495.787	301.045	511.177	385.887	204.549	526.909	327.116	295.021	127.426	257.655	235.874	125.924	202.041	324.506	23.085	465.621	123.982	67.409	51.976	591.443	746.414
0.000	0.000	0.000	495.560	301.229	511.205	385.762	204.676	527.035	327.071	295.037	127.412	257.686	235.833	125.915	202.023	324.446	23.074	465.629	123.965	67.451	52.000	591.143	747.590
0.000	0.000	0.000	495.304	301.421	511.218	385.561	204.874	527.141	327.031	295.038	127.385	257.669	235.826	125.853	202.050	324.455	23.009	465.650	123.961	67.433	52.054	591.079	748.472
0.000	0.000	0.000	495.098	301.597	511.279	385.443	205.081	527.256	326.960	295.054	127.327	257.667	235.756	125.772	202.012	324.448	22.926	465.678	123.939	67.440	52.052	590.932	749.408
0.000	0.000	0.000	494.883	301.783	511.301	385.341	205.268	527.346	326.923	295.079	127.281	257.576	235.843	125.766	201.998	324.444	22.919	465.663	123.959	67.466	52.119	590.727	750.519
0.000	0.000	0.000	494.615	301.908	511.365	385.240	205.438	527.373	326.873	295.122	127.272	257.555	235.786	125.752	201.971	324.424	22.861	465.623	124.014	67.507	52.197	590.675	751.505
0.000	0.000	0.000	494.361	302.051	511.373	385.087	205.617	527.410	326.832	295.128	127.260	257.463	235.852	125.644	201.975	324.443	22.849	465.624	124.016	67.518	52.159	590.568	752.453
0.000	0.000	0.000	494.126	302.151	511.368	384.878	205.758	527.448	326.762	295.117	127.227	257.475	235.820	125.580	201.992	324.461	22.818	465.613	124.025	67.550	52.271	590.482	753.444
0.000	0.000	0.000	493.882	302.219	511.387	384.739	205.880	527.489	326.710	295.171	127.173	257.420	235.865	125.523	201.992	324.427	22.794	465.606	124.027	67.583	52.242	590.305	754.624
0.000	0.000	0.000	493.619	302.295	511.420	384.583	205.987	527.577	326.669	295.187	127.189	257.383	235.849	125.533	201.962	324.396	22.753	465.627	124.040	67.601	52.340	590.307	755.476
0.000	0.000	0.000	493.329	302.335	511.518	384.358	206.110	527.650	326.610	295.208	127.180	257.352	235.746	125.473	201.973	324.394	22.738	465.601	124.053	67.637	52.351	590.179	756.540
0.000	0.000	0.000	493.074	302.359	511.597	384.229	206.166	527.763	326.538	295.197	127.191	257.357	235.700	125.467	201.948	324.376	22.706	465.582	124.027	67.710	52.418	590.094	757.593
0.000	0.000	0.000	492.749	302.384	511.715	383.940	206.257	527.821	326.448	295.202	127.181	257.271	235.735	125.444	201.920	324.372	22.674	465.543	124.050	67.734	52.679	590.289	758.586
0.000	0.000	0.000	492.491	302.369	511.813	383.615	206.378	528.039	326.430	295.171	127.203	257.175	235.708	125.398	201.916	324.406	22.639	465.534	124.087	67.783	52.695	590.323	759.619
0.000	0.000	0.000	492.231	302.356	511.962	383.326	206.429	528.184	326.304	295.179	127.252	257.081	235.770	125.425	201.889	324.410	22.609	465.476	124.109	67.866	52.929	590.432	760.704
0.000	0.000	0.000	491.974	302.300	512.063	382.930	206.496	528.321	326.229	295.156	127.311	256.967	235.678	125.345	201.895	324.393	22.601	465.456	124.159	67.898	52.994	590.523	761.753
0.000	0.000	0.000	491.668	302.265	512.207	382.597	206.550	528.441	326.128	295.155	127.325	256.902	235.660	125.355	201.874	324.388	22.610	465.446	124.189	67.982	53.096	590.650	762.685
0.000	0.000	0.000	491.387	302.176	512.354	382.400	206.543	528.596	326.075	295.081	127.434	256.867	235.568	125.451	201.872	324.399	22.577	465.427	124.203	68.054	53.279	590.856	763.655
0.000	0.000	0.000	491.045	302.106	512.489	382.156	206.507	528.710	325.935	295.076	127.419	256.795	235.494	125.402	201.859	324.365	22.573	465.392	124.212	68.133	53.439	590.972	764.819
0.000	0.000	0.000	490.806	302.036	512.607	381.922	206.486	528.808	325.853	295.040	127.502	256.686	235.493	125.349	201.870	324.356	22.520	465.383	124.250	68.207	53.592	591.206	765.769
0.000	0.000	0.000	490.561	301.936	512.690	381.612	206.490	528.917	325.779	294.985	127.577	256.598	235.443	125.394	201.874	324.370	22.521	465.369	124.281	68.292	53.795	591.462	766.572
0.000	0.000	0.000	490.366	301.880	512.800	381.350	206.445	529.021	325.704	294.986	127.639	256.580	235.446	125.364	201.831	324.385	22.516	465.331	124.291	68.329	53.932	591.636	767.731
0.000	0.000	0.000	490.119	301.850	513.004	381.083	206.444	529.117	325.639	294.986	127.655	256.537	235.422	125.347	201.856	324.408	22.488	465.320	124.347	68.438	54.066	591.797	768.668
0.000	0.000	0.000	489.870	301.771	513.132	380.740	206.483	529.307	325.587	294.929	127.666	256.422	235.429	125.321	201.826	324.429	22.469	465.271	124.336	68.465	54.315	592.137	769.462
0.000	0.000	0.000	489.676	301.719	513.293	380.379	206.503	529.452	325.516	294.916	127.634	256.416	235.341	125.324	201.874	324.439	22.459	465.289	124.327	68.529	54.423	592.384	770.376
0.000	0.000	0.000	489.466	301.652	513.404	380.116	206.512	529.565	325.491	294.858	127.678	256.372	235.283	125.269	201.861	324.387	22.483	465.264	124.298	68.554	54.588	592.568	771.409
0.000	0.000	0.000	489.221	301.628	513.497	379.787	206.556	529.670	325.467	294.844	127.675	256.394	235.176	125.191	201.859	324.369	22.415	465.264	124.294	68.590	54.681	592.752	772.218
0.000	0.000	0.000	489.012	301.583	513.571	379.579	206.556	529.746	325.440	294.838	127.682	256.388	235.119	125.164	201.882	324.363	22.435	465.270	124.285	68.606	54.800	592.948	773.066
0.000	0.000	0.000	488.797	301.544	513.662	379.367	206.636	529.774	325.427	294.823	127.699	256.328	235.116	125.123	201.844	324.371	22.381	465.251	124.287	68.666	54.788	593.098	773.911
0.000	0.000	0.000	488.592	301.510	513.760	379.141	206.694	529.860	325.360	294.785	127.684	256.322	235.110	125.208	201.848	324.354	22.387	465.230	124.284	68.690	55.017	593.451	774.842
0.000	0.000	0.000	488.367	301.480	513.875	378.962	206.768	529.941	325.341	294.762	127.683	256.256	235.108	125.128	201.835	324.393	22.396	465.222	124.305	68.704	55.150	593.678	775.588
0.000	0.000	0.000	488.226	301.459	513.939	378.730	206.872	530.015	325.313	294.758	127.706	256.248	235.125	125.129	201.854	324.390	22.398	465.225	124.345	68.713	55.143	593.746	776.415
0.000	0.000	0.000	488.075	301.437	513.932	378.563	206.937	530.097	325.322	294.773	127.730	256.175	235.210	125.125	201.867	324.400	22.371	465.219	124.343	68.775	55.189	593.864	777.308
0.000	0.000	0.000	487.902	301.433	513.981	378.411	206.986	530.211	325.293	294.789	127.697	256.198	235.142	125.110	201.866	324.369	22.386	465.214	124.353	68.790	55.238	594.074	778.001
0.000	0.000	0.000	487.801	301.442	514.018	378.288	207.064	530.289	325.279	294.776	127.726	256.218	235.076	125.100	201.803	324.340	22.379	465.185	124.323	68.827	55.239	594.223	778.722
0.000	0.000	0.000	487.671	301.496	514.037	378.211	207.166	530.407	325.259	294.824	127.733	256.214	235.070	125.105	201.859	324.345	22.326	465.179	124.322	68.879	55.226	594.346	779.433
