NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:16:07	226045.84438660
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Lateral Gastroc	Tibialis Anterior
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Lateral Gastroc	Tibialis Anterior	
0.218967	0.016022	0.119173	-0.009918	
0.243076	0.024567	0.242771	-0.002899	
0.149080	0.030060	0.119783	-0.013885	
0.077363	0.064851	-0.124361	-0.003510	
-0.068208	0.103609	-0.390173	-0.002289	
-0.190585	0.123751	-0.222630	0.014191	
-0.210727	0.133821	0.134432	0.015106	
-0.201266	0.077668	-0.175937	0.005951	
-0.117952	-0.061189	-0.156711	-0.009613	
-0.005035	-0.142061	-0.006866	-0.017853	
0.005646	-0.176852	-0.056001	-0.027618	
-0.003815	-0.128023	-0.049287	-0.002899	
-0.052033	-0.089875	-0.124361	-0.008087	
-0.053864	-0.094149	-0.189670	-0.017853	
-0.001984	-0.033113	0.265659	0.001068	
0.072480	-0.019989	0.110323	-0.012970	
0.058137	-0.021515	0.050813	-0.026093	
0.020599	-0.017548	-0.019073	-0.018463	
0.074006	0.018158	-0.080720	-0.005035	
0.144503	0.021820	-0.143587	-0.022125	
0.266880	0.051423	-0.082551	-0.013580	
0.156099	0.123140	-0.007477	-0.017853	
-0.027924	0.131990	-0.023041	0.006866	
-0.263828	0.036775	0.243076	0.006561	
-0.401464	0.065156	0.431373	0.000153	
-0.114595	0.048066	-0.050202	-0.008392	
0.107271	-0.034028	-0.027618	-0.008392	
-0.095369	-0.114595	-0.028534	-0.007477	
-0.334935	-0.157016	-0.073701	-0.009003	
-0.156711	-0.166781	0.083772	-0.001678	
0.111238	-0.067903	0.422523	-0.006256	
0.219273	0.105440	0.435340	-0.017242	
0.169528	0.181735	0.254673	-0.001373	
0.016327	0.112459	0.084992	0.011139	
0.033723	0.085603	-0.169223	-0.004425	
0.108187	0.190280	-0.356909	0.000153	
0.106966	0.205844	-0.411841	-0.004120	
0.044709	0.090791	-0.283055	0.001068	
-0.041047	-0.011139	-0.237583	-0.004120	
-0.040132	-0.088655	-0.120394	-0.003510	
0.102999	-0.148775	-0.049287	-0.011749	
0.214694	-0.139620	0.003204	-0.004425	
0.199435	-0.092317	0.040437	0.001068	
0.121309	-0.021210	-0.026093	0.000763	
0.021210	0.072480	0.120394	-0.011749	
-0.034333	0.101168	-0.005646	-0.017548	
-0.157626	0.044709	-0.197604	-0.015717	
-0.190585	-0.024261	-0.049592	-0.010223	
-0.244602	-0.092011	-0.182956	-0.021515	
-0.306249	-0.121614	-0.397802	-0.019989	
-0.212558	-0.074006	-0.033418	0.012360	
-0.084382	0.004730	0.760357	-0.000763	
0.053864	0.038911	0.289464	0.001984	
0.206454	0.040742	0.302281	0.028839	
0.251316	0.069123	0.222630	0.020294	
0.137484	0.156099	0.088960	0.000458	
0.023651	0.212253	-0.064546	0.002594	
-0.060273	0.207370	0.031281	-0.007172	
-0.110628	0.128939	-0.115206	-0.040132	
-0.175937	-0.057221	-0.043489	-0.013580	
-0.282445	-0.297704	0.340123	0.009308	
-0.280918	-0.424048	0.436866	-0.001984	
-0.163730	-0.369421	0.075227	-0.011444	
-0.061494	-0.272984	0.042573	-0.015717	
0.004425	-0.036469	0.002289	-0.014191	
0.049287	0.080415	-0.131685	-0.019379	
0.060884	0.070954	-0.195773	-0.006256	
0.098116	0.129854	0.230564	0.009308	
0.092011	0.078889	0.010529	0.006561	
0.130770	0.075532	-0.121614	0.000153	
0.145113	0.082246	-0.124056	-0.019379	
0.142977	0.082551	-0.199740	-0.026398	
0.110628	0.087739	-0.146639	-0.006256	
0.098421	0.084687	-0.101168	-0.004120	
0.038301	0.065156	-0.105440	-0.019989	
-0.068513	0.057527	-0.162509	-0.006256	
-0.149385	0.058747	-0.227512	-0.012054	
-0.101473	0.062409	-0.261997	-0.003510	
-0.002899	0.036469	-0.130465	0.006256	
0.072480	0.017242	0.287023	0.001984	
0.109407	-0.023346	0.249180	-0.009003	
0.104830	-0.074006	0.185702	-0.003204	
0.077973	-0.121004	-0.034028	0.002899	
0.039216	-0.080110	-0.070344	0.001678	
0.028534	-0.024261	-0.033113	-0.005035	
-0.005341	-0.018158	0.095980	-0.017853	
-0.040437	0.009003	0.193027	-0.001373	
-0.071565	0.023041	-0.265049	-0.003510	
-0.021210	0.037995	-0.084382	-0.002899	
0.030060	0.028839	0.446631	-0.006256	
-0.001068	0.020294	0.363928	-0.003204	
-0.026398	0.066987	0.025482	-0.003510	
0.088349	0.158847	-0.061494	0.012970	
0.158847	0.257420	-0.077058	0.012360	
0.220188	0.217441	0.050508	0.016022	
0.249485	0.071259	0.008698	0.005341	
0.022125	-0.096590	0.030060	0.009003	
-0.399939	-0.256504	-0.261692	-0.014496	
-0.646524	-0.300450	-0.506447	-0.044404	
-0.533608	-0.301976	-0.222324	-0.018463	
-0.321813	-0.225071	0.358740	-0.013580	
-0.028229	-0.092317	0.417335	-0.024567	
0.196994	0.084992	0.223545	-0.019684	
0.160983	0.159762	0.185702	-0.008392	
0.018158	0.062104	0.079499	-0.015106	
0.013885	0.004120	-0.023651	-0.005035	
0.039216	-0.011444	-0.155794	-0.013580	
0.074311	-0.001068	-0.253757	-0.004425	
0.127108	0.033418	-0.289159	-0.011749	
0.146639	0.037995	-0.100863	-0.005646	
0.152132	0.045930	0.305028	-0.004425	
0.161288	0.054780	0.030975	0.004425	
0.226597	0.041963	-0.093843	0.010834	
0.155489	0.046235	-0.112154	-0.001678	
0.094149	0.052033	0.352331	0.008087	
-0.023346	0.087739	0.459144	0.001068	
-0.231785	0.092317	0.152437	-0.003510	
-0.378881	0.089570	0.018463	-0.003815	
-0.195468	0.142672	-0.148775	-0.015411	
-0.148470	0.150606	-0.127413	-0.021820	
-0.186313	0.087129	-0.009003	-0.003204	
-0.108187	0.027008	0.078889	-0.000763	
-0.012360	-0.033113	0.060273	0.005035	
0.016327	-0.139620	-0.237583	-0.003815	
0.039216	-0.252537	-0.237583	-0.008087	
0.006256	-0.199435	-0.278172	-0.012054	
-0.005341	-0.103609	-0.509804	-0.011749	
0.050202	-0.150606	-0.253757	-0.009003	
0.048066	-0.085908	0.143587	-0.007172	
-0.027008	-0.072480	0.323339	-0.009918	
-0.011749	-0.073396	0.323949	-0.011749	
0.030060	-0.019379	0.125887	-0.016632	
0.064851	0.016022	-0.033113	-0.010223	
0.075837	0.043489	-0.027008	-0.000763	
0.062409	0.054475	-0.023346	-0.004425	
0.063935	0.056306	0.204623	-0.001678	
0.058747	0.059052	0.148470	0.003204	
0.045320	0.052644	0.041657	0.003815	
0.042878	0.036469	0.074922	-0.008087	
0.033723	0.029144	0.031281	-0.003510	
0.016632	0.021820	0.016632	-0.013885	
0.019684	0.033113	0.016937	0.000458	
0.012665	0.020294	0.005341	-0.008392	
0.023651	0.012665	0.005341	-0.003204	
0.020905	0.010529	-0.001678	-0.005035	
0.000458	0.016327	-0.006866	-0.001678	
-0.023956	0.009003	-0.015411	-0.007172	
-0.015717	0.018768	-0.020599	-0.003815	
-0.051728	0.051118	-0.021210	-0.005646	
-0.114290	0.089570	-0.025787	-0.013275	
-0.120394	0.105135	-0.001678	-0.012360	
-0.061494	0.062409	0.008392	-0.010529	
-0.016937	0.024872	-0.016327	-0.001678	
-0.008087	-0.006256	-0.074006	-0.011444	
0.055085	-0.039521	-0.090791	-0.000153	
0.131075	-0.081941	-0.006866	0.002594	
0.162509	-0.045014	0.202487	0.003815	
0.066377	0.076753	0.110323	-0.005341	
-0.048371	0.246128	0.097506	0.004120	
-0.043183	0.217441	0.036775	-0.000153	
-0.018158	0.143282	-0.115206	-0.011444	
-0.044404	-0.001373	-0.050508	-0.029449	
-0.075227	-0.202487	0.075227	-0.013275	
-0.084077	-0.446631	0.028534	-0.002899	
-0.094454	-0.503090	-0.008392	0.001678	
-0.101168	-0.326085	-0.011749	0.008087	
-0.059663	-0.123751	0.009308	-0.005646	
-0.021210	0.041963	0.157321	-0.008392	
0.019073	0.143282	-0.004425	-0.011444	
0.100863	0.184787	-0.125277	-0.014496	
0.134737	0.193637	0.032197	-0.017242	
0.027924	0.128633	0.047761	-0.005951	
-0.052033	0.063630	0.047761	-0.002899	
-0.028839	0.020599	-0.302892	0.003815	
-0.013885	0.000153	-0.577859	-0.020599	
-0.032197	0.027008	-0.524757	0.005035	
-0.054475	0.020599	0.491188	0.016022	
-0.058442	0.004120	0.473183	-0.007172	
-0.065156	0.023956	-0.189975	-0.026398	
-0.067292	0.056306	0.025482	-0.023346	
-0.063630	0.068818	0.255589	-0.013580	
-0.074311	0.075532	0.183871	0.000763	
-0.001984	0.020599	0.061799	0.013885	
0.113070	0.034944	0.315099	0.002594	
0.235142	0.124666	0.272984	-0.019684	
0.254368	0.111238	0.053559	-0.022430	
0.108492	0.034333	0.162204	-0.018463	
-0.100252	-0.032502	0.157931	-0.012054	
-0.031281	-0.045320	-0.009918	0.005035	
0.097200	-0.031281	-0.331578	-0.012054	
0.078584	0.025177	-0.067903	0.002899	
-0.011139	0.065461	-0.007477	-0.005341	
-0.071565	0.030670	-0.287023	-0.005341	
-0.207675	-0.052339	-0.153048	-0.005035	
-0.166171	-0.140841	-0.067903	0.004120	
-0.101778	-0.231480	0.144808	0.010223	
-0.136568	-0.226292	-0.020599	0.003815	
-0.167392	-0.110018	-0.116732	-0.006866	
-0.071259	-0.070039	-0.092927	-0.004120	
-0.009003	-0.045014	-0.149385	-0.009918	
0.007782	0.045320	0.083467	-0.015717	
0.029755	0.097811	0.200961	-0.002899	
0.022430	0.094454	0.201877	-0.017548	
0.054780	0.047151	0.234837	-0.004425	
0.137484	0.031892	0.220188	0.012360	
0.196383	0.022736	-0.027008	-0.000763	
0.154879	0.006561	-0.323033	-0.016632	
0.125582	0.016327	-0.442664	0.005341	
0.068208	0.047456	-0.076753	0.014191	
0.007782	0.094759	-0.009308	0.006256	
-0.042878	0.091401	-0.037385	-0.005951	
-0.077058	0.082856	0.412757	0.007172	
-0.119783	0.056916	0.131685	-0.005951	
-0.160373	0.034944	0.028229	-0.009918	
-0.140230	-0.012970	0.095064	-0.019989	
-0.068513	-0.104830	-0.014496	-0.019379	
-0.030975	-0.112154	-0.058747	-0.001678	
0.026093	0.000153	-0.242161	-0.005646	
0.079804	0.028839	-0.361181	-0.023651	
0.067292	-0.013580	-0.388037	-0.022430	
0.048676	-0.027008	0.081635	-0.004120	
0.027313	-0.009003	0.101168	-0.013580	
0.023956	-0.035554	-0.155489	-0.019989	
0.011749	-0.068208	0.228428	-0.011444	
0.008698	-0.034028	0.477150	-0.005035	
0.014191	-0.006866	0.035554	-0.007172	
0.003815	0.015106	-0.082551	-0.006256	
-0.007782	0.039216	0.235752	-0.005035	
0.013275	0.036469	0.237583	-0.008087	
0.022125	0.017242	-0.045930	-0.020599	
0.028839	0.028839	0.101473	-0.021210	
0.034638	0.014191	0.173800	-0.009918	
0.058442	0.012360	0.346533	0.001068	
0.048982	0.001984	0.267796	-0.008392	
0.026398	-0.014801	0.070039	-0.015106	
-0.041047	-0.011139	0.011139	-0.012054	
-0.136263	0.003204	-0.244602	0.000458	
-0.139315	0.073396	-0.392004	0.006256	
-0.065766	0.137178	-0.268406	-0.005646	
0.032807	0.204013	-0.277866	0.006866	
0.010529	0.229649	-0.005646	0.011139	
-0.077058	0.133211	0.347448	0.009918	
-0.043489	-0.038301	0.275730	-0.000153	
-0.043794	-0.139925	0.008087	-0.008087	
-0.107576	-0.288548	0.040437	-0.024261	
-0.066072	-0.383154	0.060273	-0.006866	
-0.003815	-0.282445	-0.065461	0.000763	
0.006866	-0.067903	-0.115206	0.005951	
0.031281	-0.040437	-0.093843	-0.013275	
0.020599	-0.012970	-0.151522	-0.025177	
0.001984	0.102388	-0.120089	-0.011139	
0.063935	0.138399	-0.049592	0.019989	
0.080415	0.136873	-0.116732	0.010223	
0.045930	0.115511	-0.293126	-0.037995	
-0.045014	0.141756	-0.215304	-0.031281	
-0.041047	0.166781	-0.052033	-0.013580	
0.085298	0.094759	0.332494	0.000763	
0.098421	-0.029449	0.090791	-0.005951	
0.103914	-0.086823	0.080720	-0.014496	
-0.005341	-0.120394	0.212863	-0.019379	
-0.084382	-0.167697	0.350500	-0.009613	
-0.144197	-0.204318	0.027008	-0.012054	
-0.144197	-0.142977	-0.057832	0.001068	
-0.106050	-0.016327	-0.133516	-0.000763	
-0.071259	0.110933	-0.055390	-0.001678	
-0.046540	0.087739	0.024872	0.001678	
-0.016022	0.058442	-0.016022	0.002289	
0.023651	0.063630	-0.066682	-0.005646	
-0.035554	0.063325	-0.070344	-0.007782	
-0.101778	0.060578	-0.134737	-0.001678	
-0.045625	0.048066	-0.037690	0.008087	
0.086213	0.042268	0.532083	0.020905	
0.229343	0.032197	0.187228	0.011444	
0.242466	0.037080	-0.039826	0.003815	
0.172885	0.022125	-0.005035	-0.009003	
0.104525	0.037385	0.060578	-0.003204	
0.087129	0.028839	0.054475	-0.010223	
0.048982	0.047456	-0.036775	-0.010223	
-0.079194	0.069123	-0.386511	-0.005035	
-0.120089	0.066682	-0.389868	0.006561	
-0.156099	0.029144	0.083161	0.003815	
-0.173495	-0.025787	-0.014496	-0.000153	
-0.159457	-0.096285	-0.163730	-0.011749	
-0.037690	-0.153658	0.030670	-0.005646	
0.030060	-0.101778	0.418555	0.003204	
0.001984	-0.028229	0.513466	0.003204	
-0.037690	0.004730	0.232090	-0.023651	
-0.059358	0.002899	0.137789	-0.030365	
-0.053559	-0.002899	0.211947	-0.004425	
-0.037690	0.008087	0.189670	-0.004120	
-0.022430	0.033113	0.139620	-0.004425	
0.011139	0.012970	-0.090791	-0.009308	
0.044099	-0.028534	-0.267185	0.000153	
0.038606	-0.019684	-0.300756	-0.005951	
0.048066	-0.019684	-0.174716	0.001068	
0.046235	-0.012054	-0.143282	-0.011444	
0.027924	0.044709	-0.048371	-0.008392	
-0.018158	0.044099	0.024567	-0.003510	
-0.041047	0.013885	0.068818	-0.007477	
-0.003510	-0.004120	-0.013275	-0.008392	
0.048371	0.003204	0.015411	-0.010529	
0.091096	-0.006866	-0.069123	-0.012054	
0.106966	-0.007477	-0.099337	-0.012054	
0.104830	0.000763	-0.051728	0.008087	
0.125582	0.010834	-0.056306	-0.003204	
0.086213	0.050202	-0.143282	-0.002899	
-0.008087	0.074922	-0.075837	-0.011444	
-0.058442	0.097506	0.118258	-0.005035	
-0.130465	0.090791	-0.045625	-0.014191	
-0.191501	0.035249	-0.050508	-0.015106	
-0.184482	-0.057221	-0.023346	-0.017242	
-0.128023	-0.031892	-0.001678	-0.013580	
-0.080110	0.011139	-0.045930	-0.012360	
-0.021210	-0.014191	0.009918	0.000458	
-0.002289	-0.110323	0.109102	-0.005035	
0.029755	-0.178378	-0.048371	-0.013580	
0.006561	-0.156099	-0.027618	-0.011139	
0.052339	-0.096895	0.093537	-0.011139	
0.069123	-0.009918	0.381323	-0.007477	
0.061189	0.087739	0.080720	-0.011139	
0.081941	0.167087	-0.012360	-0.006256	
0.121004	0.144503	-0.070039	-0.004120	
0.138399	0.095064	-0.135347	-0.000763	
0.183261	0.042573	-0.086518	-0.001678	
0.135042	0.014801	0.362402	0.006256	
0.070954	0.039826	0.270847	-0.010529	
0.075837	0.066072	-0.007477	0.002899	
-0.024872	0.023956	0.162204	0.007172	
-0.180209	-0.025787	-0.215915	-0.005035	
-0.296788	-0.088655	-0.040437	-0.013275	
-0.290074	-0.274815	0.212558	0.020599	
-0.252232	-0.373999	-0.240330	0.013885	
-0.294347	-0.222630	-0.189670	-0.002899	
-0.224766	-0.035859	0.099031	-0.026703	
-0.020294	0.125582	0.306554	-0.027313	
0.081025	0.197604	0.147249	-0.014191	
0.168307	0.146639	-0.114901	-0.001984	
0.182345	0.046845	-0.070344	0.000763	
0.151522	0.033418	-0.032502	0.004120	
0.087129	0.054475	-0.248875	0.003815	
0.061799	0.058137	-0.139009	-0.009613	
0.046540	0.075227	-0.035859	-0.011139	
-0.021820	0.091401	0.263828	-0.017853	
-0.069123	0.110323	0.565042	0.009918	
-0.084077	0.070649	0.232090	-0.014191	
-0.063935	0.046235	-0.198215	-0.044099	
0.014801	0.011749	-0.419471	-0.013275	
0.012665	0.033418	-0.022430	-0.017242	
0.001984	0.060884	0.007782	-0.000153	
0.021820	0.020294	-0.205539	0.011444	
0.076142	-0.052033	-0.193637	0.003204	
0.004730	-0.098421	0.057527	0.001678	
-0.036469	-0.044099	0.222630	0.004425	
0.041963	-0.019379	-0.049287	-0.009308	
0.140230	0.012360	0.115206	-0.008392	
0.121004	0.054780	-0.086518	0.005951	
0.027008	0.052033	-0.084077	0.008698	
-0.135958	-0.017853	0.017242	-0.037995	
-0.215610	-0.093537	0.084687	-0.023956	
-0.166476	-0.144503	-0.098726	-0.002899	
-0.057527	-0.137484	-0.207675	0.009003	
0.011139	-0.064546	-0.017548	-0.000153	
0.013275	0.035859	0.042268	0.002289	
-0.025482	0.009918	-0.296178	-0.022125	
-0.023956	0.014801	0.180209	-0.008392	
0.020294	0.006561	0.549478	-0.009918	
0.070039	0.027924	0.445716	0.008698	
0.092317	0.019989	0.335851	0.029449	
0.105440	0.002899	-0.145418	0.000153	
0.100252	0.008698	-0.266575	-0.031892	
0.064546	0.018158	-0.197299	-0.024567	
0.039216	0.017853	0.123140	-0.011444	
0.057221	0.028839	0.474098	-0.009918	
0.045014	0.048676	0.070039	-0.010529	
-0.056001	0.050202	-0.119478	-0.009003	
-0.170138	0.026703	0.023041	0.012665	
-0.204928	-0.019684	-0.045625	0.017548	
-0.107882	-0.029449	0.015411	0.018158	
0.008087	-0.006256	-0.212253	0.004425	
0.082856	0.029144	-0.321507	0.000763	
0.064546	0.040742	-0.155184	-0.015717	
0.024567	0.045320	-0.162509	0.006561	
0.014191	0.029755	-0.071870	-0.005951	
-0.006866	0.039826	-0.019989	-0.037690	
-0.013580	0.005035	0.015411	-0.033418	
0.058442	-0.049287	0.188449	-0.031892	
0.115206	-0.069734	0.311437	-0.013275	
0.057832	-0.040132	0.147249	-0.011139	
0.010834	0.040437	-0.159457	-0.018158	
-0.040437	0.072175	-0.477150	-0.013275	
-0.059968	0.144503	-0.305638	0.006866	
-0.083161	0.195163	-0.059968	-0.015717	
-0.152742	0.148775	-0.094454	-0.019379	
-0.261082	0.042268	-0.078279	-0.017548	
-0.277561	-0.067597	0.164340	-0.006256	
-0.141451	-0.174106	0.028534	-0.003510	
0.023956	-0.295873	0.177157	0.004120	
0.082551	-0.331883	-0.225376	-0.013275	
0.092927	-0.225071	-0.364233	-0.005951	
0.057832	-0.088044	-0.009308	-0.001678	
-0.005951	0.046235	0.267490	0.001984	
-0.035554	0.077058	0.328526	-0.007172	
0.115511	0.057221	0.540933	-0.004425	
0.199130	0.034028	0.602274	0.008698	
0.065766	-0.019073	0.177157	0.020905	
-0.053559	-0.033723	0.109713	0.016937	
-0.059358	-0.061189	-0.037690	0.002289	
0.030365	-0.059663	-0.184176	0.003815	
-0.019379	0.070649	-0.009918	-0.009308	
-0.029144	0.143587	0.157321	-0.012054	
0.091401	0.071259	0.152132	-0.017853	
0.214694	0.103304	0.058747	-0.001984	
0.161593	0.114595	-0.052644	-0.008392	
0.003204	0.192111	-0.096590	-0.006256	
0.001068	0.233921	0.061799	-0.009003	
-0.056001	0.221104	0.096895	-0.007172	
-0.178073	0.151217	0.178683	0.002594	
-0.216220	-0.032197	0.196383	0.000458	
-0.163730	-0.182345	-0.031892	-0.000153	
-0.075837	-0.222019	-0.275730	-0.001678	
-0.011749	-0.215915	-0.312963	-0.009003	
-0.005341	-0.202182	-0.319371	-0.027924	
-0.020294	-0.127718	-0.235752	-0.019989	
0.024567	-0.055390	-0.050508	-0.016022	
0.062409	0.056001	0.004425	-0.011749	
0.037080	0.087129	-0.057832	-0.024261	
0.019684	0.072480	-0.021210	-0.013885	
0.100557	0.044709	-0.019684	-0.007172	
0.137178	0.060578	-0.077058	0.005035	
0.094759	0.088349	-0.174106	0.000153	
0.026093	0.072785	-0.165561	-0.001984	
-0.106661	0.025177	-0.043794	-0.005341	
-0.223850	-0.030975	-0.054170	-0.012054	
-0.229649	-0.075227	-0.007477	-0.017242	
-0.010834	-0.069734	0.259251	-0.009613	
0.131075	-0.015411	0.099031	-0.005646	
0.134737	0.034638	0.342565	-0.009308	
0.099947	0.037385	0.259251	-0.003510	
0.066682	0.037385	0.055696	-0.010529	
0.087434	0.046235	0.145418	-0.009308	
0.116121	0.059358	0.125887	0.000763	
0.209201	0.072480	-0.321202	0.006561	
0.106050	0.048066	-0.290685	-0.003510	
-0.027008	0.033113	0.016327	0.001678	
-0.073701	0.008698	0.262608	-0.005646	
-0.135347	0.008392	0.227207	-0.000763	
-0.152742	0.007782	-0.006256	-0.010529	
-0.106661	-0.003204	-0.084687	-0.017242	
-0.131990	-0.035249	-0.103914	-0.011444	
-0.148775	0.000763	-0.078889	-0.001984	
-0.113375	-0.009003	-0.041963	0.001678	
-0.016022	-0.066682	-0.157626	-0.001373	
0.055390	-0.048371	-0.274815	0.002594	
0.065766	-0.067903	-0.178073	-0.002899	
0.044709	-0.077668	0.242771	-0.003815	
0.007172	-0.043489	0.356909	-0.017853	
-0.008087	-0.032197	0.400549	-0.019073	
-0.022430	0.002594	0.487526	-0.005035	
-0.033723	0.050508	0.138094	0.005341	
-0.071870	0.018768	-0.235447	-0.014191	
-0.068513	-0.005646	-0.312963	0.002289	
-0.107271	-0.000763	-0.064851	-0.003510	
-0.128328	-0.031892	-0.094759	-0.017548	
-0.073701	-0.121614	-0.283360	-0.027924	
0.045320	-0.061494	-0.322423	-0.009003	
0.089875	0.004425	-0.035859	0.003204	
0.080110	0.022430	0.312352	0.008087	
0.115206	0.041047	0.598612	0.001068	
0.122835	0.037995	0.204623	0.011444	
0.106966	0.027924	-0.070039	-0.006866	
0.086518	0.015717	-0.190890	-0.017853	
0.078584	0.021210	-0.255894	0.008698	
0.047151	0.027924	0.014801	0.012360	
-0.017853	0.066377	0.270542	0.000153	
-0.069123	0.081025	0.156404	-0.011139	
-0.081941	0.058137	0.056306	-0.004120	
-0.060273	0.036164	-0.153658	0.002289	
-0.074311	0.043183	-0.239719	-0.009918	
-0.117952	0.040742	-0.331273	-0.010223	
-0.088349	0.007172	-0.460975	0.015411	
-0.019073	-0.051423	-0.305333	-0.013275	
0.039216	-0.037690	0.306554	-0.009003	
0.044404	0.006561	0.152132	-0.007172	
0.047151	0.040437	0.262913	-0.006866	
0.003815	0.036775	0.339513	-0.009003	
-0.033418	0.010529	0.363928	-0.034028	
-0.057527	-0.015106	0.253147	-0.036164	
-0.069734	-0.045014	-0.026093	-0.013885	
-0.091401	-0.051118	0.042268	-0.009308	
-0.117342	-0.035554	-0.431373	0.002594	
-0.057832	0.000763	-0.374914	0.013885	
0.030060	0.012054	0.182956	0.000153	
0.080720	0.028229	0.070649	0.009003	
0.117037	0.036164	-0.052644	0.004730	
0.127108	0.041047	0.088044	0.002289	
0.013275	0.028839	0.128328	-0.016022	
-0.071259	0.044099	0.172885	0.000153	
0.062409	0.003815	0.106050	-0.021210	
0.142977	-0.016022	0.071565	-0.020294	
0.092927	-0.007782	-0.046235	-0.001678	
0.008392	-0.009308	-0.233921	0.006561	
-0.078279	-0.055696	-0.337682	-0.001984	
-0.071259	-0.066072	-0.421607	-0.017853	
-0.021820	-0.061494	-0.067597	-0.016022	
-0.003815	-0.089265	0.393225	0.009918	
0.022430	-0.031892	0.201266	0.014496	
0.054475	0.005035	0.088655	-0.006866	
0.100863	0.041047	0.125582	0.000458	
0.100252	0.065156	0.166476	-0.015411	
0.076142	0.077668	0.152132	-0.019989	
0.030975	0.095675	0.152742	-0.016632	
0.012360	0.082246	0.052339	-0.016022	
0.065156	0.081330	0.002289	-0.003204	
0.022736	0.118868	0.051423	0.006561	
-0.023651	-0.003815	0.122530	-0.009918	
-0.063020	-0.110628	0.039521	-0.007172	
-0.065156	-0.142366	-0.083772	-0.010529	
-0.016937	-0.128939	-0.120699	-0.002289	
-0.077363	-0.070649	-0.036775	-0.002899	
-0.176547	-0.007172	-0.074922	-0.007782	
-0.268711	-0.001373	-0.117342	-0.000763	
-0.267490	-0.038606	-0.160678	-0.006866	
-0.090180	-0.043794	-0.273899	-0.012970	
0.137178	-0.025787	-0.347754	-0.011444	
0.300450	-0.074006	-0.338597	-0.013580	
0.201266	0.017242	0.057221	-0.025177	
0.045320	0.153963	0.593423	-0.019379	
-0.047456	0.288854	0.168307	-0.024261	
-0.204623	0.373999	0.018768	-0.015717	
-0.417335	0.358435	0.199740	-0.003510	
-0.513466	0.247044	0.140535	0.029144	
-0.312657	-0.097811	-0.019073	0.028839	
-0.086518	-0.435645	-0.147860	0.005951	
-0.070954	-0.598917	-0.266880	-0.020599	
-0.056001	-0.618448	-0.205539	-0.023651	
0.022125	-0.420386	-0.201266	-0.003204	
0.087434	-0.065461	-0.057527	-0.003510	
0.186618	0.176242	0.323644	-0.004425	
0.223850	0.169223	0.132296	-0.013885	
0.267796	0.162814	0.153658	-0.012054	
0.320592	0.145418	0.025482	-0.010223	
0.295873	0.090180	-0.172885	-0.000153	
0.195468	0.075227	-0.106966	-0.012054	
0.060578	0.100863	0.150606	0.000763	
-0.042268	0.107271	-0.012360	0.000153	
-0.029755	0.128328	0.220493	0.002899	
-0.013580	0.126497	-0.039216	-0.003815	
0.002899	0.087129	-0.476540	0.002289	
-0.025787	0.059358	-0.291905	-0.007172	
-0.019379	0.074922	0.166476	0.012360	
0.030670	0.017853	0.463416	0.005035	
0.006256	-0.025787	0.425269	-0.008392	
-0.016327	-0.008392	0.388342	-0.012970	
0.051728	-0.009308	0.618448	-0.009613	
0.084077	-0.057527	0.426795	-0.016327	
0.001068	-0.064546	-0.050202	-0.027313	
-0.104525	-0.041352	-0.303197	-0.005646	
